year,trade_key,diff_type,date,code,l1b_amount,l2_amount,l1b_price,l2_price
2021,2021-10-21|2021-10-21 14:50|002157.XSHE|sell#1,amount_diff,2021-10-21,002157.XSHE,-133100.0,-137200.0,10.12,10.12
2021,2021-10-22|2021-10-22 9:30|000049.XSHE|buy#1,amount_diff,2021-10-22,000049.XSHE,21500.0,22200.0,40.45,40.45
2021,2021-10-26|2021-10-26 11:25|000049.XSHE|sell#1,amount_diff,2021-10-26,000049.XSHE,-21500.0,-22200.0,45.56,45.56
2021,2021-10-27|2021-10-27 9:30|002384.XSHE|buy#1,amount_diff,2021-10-27,002384.XSHE,41400.0,42700.0,21.7,21.7
2021,2021-11-04|2021-11-04 9:30|000710.XSHE|buy#1,amount_diff,2021-11-04,000710.XSHE,51000.0,52700.0,20.0,20.0
2021,2021-11-05|2021-11-05 11:25|000710.XSHE|sell#1,amount_diff,2021-11-05,000710.XSHE,-51000.0,-52700.0,21.59,21.59
2021,2021-11-05|2021-11-05 11:25|002384.XSHE|sell#1,amount_diff,2021-11-05,002384.XSHE,-41400.0,-42700.0,25.49,25.49
2021,2021-11-09|2021-11-09 9:30|600258.XSHG|buy#1,amount_diff,2021-11-09,600258.XSHG,38300.0,39500.0,24.97,24.97
2021,2021-11-10|2021-11-10 11:25|600258.XSHG|sell#1,amount_diff,2021-11-10,600258.XSHG,-38300.0,-39500.0,26.0,26.0
2021,2021-11-12|2021-11-12 9:30|002669.XSHE|buy#1,amount_diff,2021-11-12,002669.XSHE,63600.0,65600.0,19.21,19.21
2021,2021-11-12|2021-11-12 9:30|300393.XSHE|buy#1,amount_diff,2021-11-12,300393.XSHE,77300.0,79700.0,20.0,20.0
2021,2021-11-15|2021-11-15 11:25|300393.XSHE|sell#1,amount_diff,2021-11-15,300393.XSHE,-77300.0,-79700.0,21.31,21.31
2021,2021-11-15|2021-11-15 13:01|002669.XSHE|sell#1,amount_diff,2021-11-15,002669.XSHE,-63600.0,-65600.0,18.18,18.18
2021,2021-11-16|2021-11-16 9:30|002006.XSHE|buy#1,amount_diff,2021-11-16,002006.XSHE,52000.0,53600.0,24.13,24.13
2021,2021-11-16|2021-11-16 9:30|002507.XSHE|buy#1,amount_diff,2021-11-16,002507.XSHE,42900.0,44300.0,35.64,35.64
2021,2021-11-17|2021-11-17 11:25|002006.XSHE|sell#1,amount_diff,2021-11-17,002006.XSHE,-52000.0,-53600.0,26.16,26.16
2021,2021-11-17|2021-11-17 13:01|002507.XSHE|sell#1,amount_diff,2021-11-17,002507.XSHE,-42900.0,-44300.0,33.52,33.52
2021,2021-11-22|2021-11-22 9:30|600095.XSHG|buy#1,amount_diff,2021-11-22,600095.XSHG,97500.0,100600.0,10.16,10.16
2021,2021-11-23|2021-11-23 11:25|600095.XSHG|sell#1,amount_diff,2021-11-23,600095.XSHG,-97500.0,-100600.0,10.74,10.74
