schema_version,date,time,handler,stage,available_cash,locked_cash,portfolio_total_value,positions_count,positions,owners,pending_order_count,pending_order_ids,slot_v227,slot_rzq,slot_zb,slot_auction,candidate_counts,candidate_codes
0.2,2023-01-03,9:05,prepare_all,BEFORE,1000000.0,0.0,1000000.0,0,{},{},0,[],2,2,0,0,"{""YJJ"": 0, ""Scorpion"": 0, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 0}","{""YJJ"": [], ""Scorpion"": [], ""RZQ"": [], ""ZB"": [], ""Auction"": []}"
0.2,2023-01-03,9:05,prepare_all,AFTER,1000000.0,0.0,1000000.0,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:26,buy_auction_yiqian,BEFORE,1000000.0,0.0,1000000.0,0,{},{},0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:26,buy_auction_yiqian,AFTER,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:26,buy_v227_一进二,BEFORE,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:26,buy_v227_一进二,AFTER,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:27,buy_rzq,BEFORE,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:27,buy_rzq,AFTER,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:28,buy_zb,BEFORE,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:28,buy_zb,AFTER,700028.04,299971.96,1000000.0,0,{},"{""002252.XSHE"": ""auction""}",1,"[""1""]",2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:30,buy_v227_天蝎座,BEFORE,690092.06,0.0,999907.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,9:30,buy_v227_天蝎座,AFTER,690092.06,0.0,999907.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,every_bar,check_stop_all,BEFORE,690092.06,0.0,999907.0690217591,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,every_bar,check_stop_all,AFTER,690092.06,0.0,999907.0690217591,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:25,sell_v227_morning,BEFORE,690092.06,0.0,1009367.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:25,sell_v227_morning,AFTER,690092.06,0.0,1009367.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:25,sell_auction_yiqian,BEFORE,690092.06,0.0,1009367.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:25,sell_auction_yiqian,AFTER,690092.06,0.0,1009367.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:28,sell_rzq_slots,BEFORE,690092.06,0.0,1008421.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:28,sell_rzq_slots,AFTER,690092.06,0.0,1008421.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:30,sell_zb_slots,BEFORE,690092.06,0.0,1008421.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,11:30,sell_zb_slots,AFTER,690092.06,0.0,1008421.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,13:01,sell_v227_midday,BEFORE,690092.06,0.0,1010786.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,13:01,sell_v227_midday,AFTER,690092.06,0.0,1010786.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:47,sell_rzq_slots,BEFORE,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:47,sell_rzq_slots,AFTER,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:48,sell_zb_slots,BEFORE,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:48,sell_zb_slots,AFTER,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_v227_afternoon,BEFORE,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_v227_afternoon,AFTER,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_auction_yiqian,BEFORE,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_auction_yiqian,AFTER,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_rzq_slots,BEFORE,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:50,sell_rzq_slots,AFTER,690092.06,0.0,1011259.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:52,sell_zb_slots,BEFORE,690092.06,0.0,1010313.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:52,sell_zb_slots,AFTER,690092.06,0.0,1010313.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:55,tag_leaders,BEFORE,690092.06,0.0,1010786.069923935,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-03,14:55,tag_leaders,AFTER,690092.06,0.0,1010786.069923935,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-04,9:05,prepare_all,BEFORE,690092.06,0.0,1010786.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 4, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 8}","{""YJJ"": [], ""Scorpion"": [""002093.XSHE"", ""002339.XSHE"", ""603856.XSHG"", ""002858.XSHE""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""002640.XSHE"", ""002252.XSHE"", ""002582.XSHE"", ""600845.XSHG"", ""000899.XSHE"", ""000892.XSHE"", ""600880.XSHG"", ""002642.XSHE""]}"
0.2,2023-01-04,9:05,prepare_all,AFTER,690092.06,0.0,1010786.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 8, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 16}","{""YJJ"": [], ""Scorpion"": [""002244.XSHE"", ""002693.XSHE"", ""002826.XSHE"", ""600532.XSHG"", ""600062.XSHG"", ""001308.XSHE"", ""603138.XSHG"", ""603529.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""600062.XSHG"", ""000948.XSHE"", ""002368.XSHE"", ""603233.XSHG"", ""002244.XSHE"", ""600996.XSHG"", ""002405.XSHE"", ""002031.XSHE"", ""000597.XSHE"", ""600789.XSHG"", ""002626.XSHE"", ""003029.XSHE"", ""002072.XSHE"", ""002162.XSHE"", ""002549.XSHE"", ""002412.XSHE""]}"
0.2,2023-01-04,9:26,buy_auction_yiqian,BEFORE,690092.06,0.0,1010786.06,1,"{""002252.XSHE"": 47300}","{""002252.XSHE"": ""auction""}",0,[],2,0,0,1,"{""YJJ"": 0, ""Scorpion"": 8, ""RZQ"": 0, ""ZB"": 0, ""Auction"": 16}","{""YJJ"": [], ""Scorpion"": [""002244.XSHE"", ""002693.XSHE"", ""002826.XSHE"", ""600532.XSHG"", ""600062.XSHG"", ""001308.XSHE"", ""603138.XSHG"", ""603529.XSHG""], ""RZQ"": [], ""ZB"": [], ""Auction"": [""600062.XSHG"", ""000948.XSHE"", ""002368.XSHE"", ""603233.XSHG"", ""002244.XSHE"", ""600996.XSHG"", ""002405.XSHE"", ""002031.XSHE"", ""000597.XSHE"", ""600789.XSHG"", ""002626.XSHE"", ""003029.XSHE"", ""002072.XSHE"", ""002162.XSHE"", ""002549.XSHE"", ""002412.XSHE""]}"
