date,market_mode,raw_market_mode,active,FB,fb_pct,bull_sticky,bull_cooldown,bull_release_pending,bull_release_guard,stoploss_cooldown,rzq_cooldown,v227_shock_cooldown,enable_v227,enable_rzq,enable_zb,enable_auction,slot_v227,slot_rzq,slot_zb,slot_auction,cand_yjj,cand_bear,cand_rzq,cand_zb,cand_auction,auction_daily_value,recent_wr,core_wr,recent_trade_count,core_trade_count,available_cash,locked_cash,positions_count,positions,owners
2025-01-02,bear,bear,v227,0.0,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,1,0,10,0.3,0.5,0.5,0,0,1000000.0,0.0,0,,
2025-01-03,cautious,cautious,v227,0.01625841075792263,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,15,0,5,0,32,0.3,0.5,0.5,0,0,1000000.0,0.0,0,,
2025-01-06,bear,cautious,v227,-0.01041109184632974,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,4,0,14,0.3,0.5,0.5,0,0,691765.56,0.0,1,603118.XSHG,603118.XSHG:auction
2025-01-07,bear,cautious,v227,0.028386793997361968,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,18,6,0,16,0.3,0.5,0.5,1,0,996756.55,0.0,0,,
2025-01-08,bear,cautious,v227,0.031169227511194435,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,18,1,0,5,0.3,0.5,0.5,1,0,697758.88,0.0,1,002317.XSHE,002317.XSHE:auction
2025-01-09,bear,cautious,v227,0.030703000366005276,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,14,3,0,14,0.3,0.5,0.5,1,0,697758.88,0.0,1,002317.XSHE,002317.XSHE:auction
2025-01-10,bear,cautious,v227,0.0332845023110112,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,14,3,0,9,0.3,0.5,0.5,2,0,977606.61,0.0,0,,
2025-01-13,bear,cautious,v227,-0.008280023647998947,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,7,6,0,14,0.3,0.5,0.5,2,0,977606.61,0.0,0,,
2025-01-14,bear,bear,v227,0.007804903147118233,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,20,0,0,9,0.3,0.5,0.5,2,0,977606.61,0.0,0,,
2025-01-15,bear,bear,v227,0.045843629215675766,0.9,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,45,0,0,34,0.3,0.5,0.5,2,0,977606.61,0.0,0,,
2025-01-16,bear,bear,v227,0.024905165626659766,0.45454545454545453,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,12,0,0,10,0.3,0.5,0.5,2,0,672674.16,0.0,1,002670.XSHE,002670.XSHE:auction
2025-01-17,bear,bear,v227,0.012292812785882505,0.3333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,15,0,0,24,0.3,0.5,0.5,2,0,336090.22000000003,0.0,2,"001236.XSHE,002670.XSHE","001236.XSHE:v227,002670.XSHE:auction"
2025-01-20,bear,bear,v227,-0.009048733284910385,0.07692307692307693,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,8,0,0,13,0.3,0.5,0.5,4,1,657151.9400000001,0.0,1,002799.XSHE,002799.XSHE:v227
2025-01-21,bear,bear,v227,0.022121744265118,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,11,0,0,26,0.3,0.5,0.5,5,2,342547.6900000001,0.0,1,600657.XSHG,600657.XSHG:v227
2025-01-22,bear,bear,v227,0.011422300272166735,0.3333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,0,0,12,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-01-23,bear,bear,v227,-0.003797170069216645,0.1875,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,9,0,0,11,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-01-24,bear,bear,v227,0.006550219498667362,0.29411764705882354,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,8,0,0,13,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-01-27,bear,bear,v227,0.013388262233298524,0.5,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,14,0,0,11,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-02-05,bear,bear,v227,-0.0054557131867434775,0.15789473684210525,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,13,4,0,8,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-02-06,bear,bear,v227,0.028344256915267405,0.7,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,17,3,0,29,0.3,0.5,0.5,6,3,1035094.2100000002,0.0,0,,
2025-02-07,bear,bear,v227,0.04383377049386344,0.9047619047619048,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,13,2,0,23,0.3,0.5,0.5,6,3,712353.4200000002,0.0,1,600633.XSHG,600633.XSHG:auction
2025-02-10,cautious,cautious,v227,0.031964266867366545,0.8181818181818182,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,10,0,3,0,29,0.3,0.5,0.5,6,3,712353.4200000002,0.0,1,600633.XSHG,600633.XSHG:auction
2025-02-11,cautious,cautious,v227,0.037053618577034896,0.8695652173913043,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,6,0,1,0,12,0.3,0.5,0.5,6,3,103020.68000000017,0.0,3,"002044.XSHE,600481.XSHG,600633.XSHG","002044.XSHE:v227,600481.XSHG:v227,600633.XSHG:auction"
2025-02-12,cautious,cautious,v227,0.0074209918426522675,0.2916666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,3,0,4,0,20,0.3,0.5,0.5,8,5,698633.3700000001,0.0,1,600633.XSHG,600633.XSHG:auction
2025-02-13,cautious,cautious,v227,0.016869792581688643,0.52,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,9,0,2,0,17,0.3,0.5,0.5,8,5,432504.5600000001,0.0,2,"000156.XSHE,600633.XSHG","000156.XSHE:v227,600633.XSHG:auction"
2025-02-14,cautious,cautious,v227,0.021739416226940138,0.5384615384615384,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,2,0,5,0,17,0.3,0.5,0.5,10,6,1185082.9300000002,0.0,0,,
2025-02-17,cautious,cautious,v227,0.013083580253234443,0.4074074074074074,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,7,0,1,0,16,0.3,0.5,0.5,10,6,1185082.9300000002,0.0,0,,
2025-02-18,cautious,cautious,v227,0.039826388349962424,0.8928571428571429,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,9,0,3,0,23,0.3,0.5,0.5,10,6,816789.4800000001,0.0,1,000503.XSHE,000503.XSHE:auction
2025-02-19,cautious,cautious,v227,0.0057903438694152515,0.20689655172413793,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,6,0,3,0,14,0.3,0.5,0.5,11,6,437296.8100000001,0.0,2,"000818.XSHE,002681.XSHE","000818.XSHE:v227,002681.XSHE:v227"
2025-02-20,cautious,cautious,v227,0.04356932641641153,0.9,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,14,0,2,0,15,0.3,0.5,0.5,13,8,826688.43,0.0,1,000065.XSHE,000065.XSHE:auction
2025-02-21,cautious,cautious,v227,0.024402702522978905,0.5806451612903226,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,8,0,0,0,20,0.3,0.5,0.5,14,8,465570.53,-5.820766091346741e-11,2,"000516.XSHE,000818.XSHE","000516.XSHE:v227,000818.XSHE:v227"
2025-02-24,cautious,cautious,v227,0.01295637875938136,0.375,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,17,0,4,0,23,0.3,0.5,0.5,16,10,825876.53,-5.820766091346741e-11,1,600835.XSHG,600835.XSHG:auction
2025-02-25,cautious,cautious,v227,0.018308868583023715,0.5151515151515151,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,10,0,3,0,22,0.3,0.5,0.5,17,10,473917.93000000005,0.0,2,"000581.XSHE,000887.XSHE","000581.XSHE:v227,000887.XSHE:v227"
2025-02-26,cautious,cautious,v227,0.00625960328581256,0.20588235294117646,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,3,0,4,0,17,0.3,0.5,0.5,19,12,854673.3700000001,0.0,1,002051.XSHE,002051.XSHE:auction
2025-02-27,cautious,cautious,v227,0.023276027496609175,0.6,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,7,0,3,0,26,0.3,0.5,0.5,20,12,883183.77,0.0,1,603991.XSHG,603991.XSHG:v227
2025-02-28,cautious,cautious,v227,0.0019112126158815936,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,2,0,11,0.3,0.5,0.5,21,13,459375.87000000005,-5.820766091346741e-11,2,"000932.XSHE,603712.XSHG","000932.XSHE:v227,603712.XSHG:auction"
2025-03-03,cautious,cautious,v227,0.002812556124922964,0.1891891891891892,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,0,0,17,0.3,0.5,0.5,23,14,833150.7000000002,-5.820766091346741e-11,1,002042.XSHE,002042.XSHE:v227
2025-03-04,cautious,cautious,v227,0.006394447691695498,0.2631578947368421,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,7,0,3,0,32,0.3,0.5,0.5,24,15,522204.8800000002,-1.1641532182693481e-10,1,002167.XSHE,002167.XSHE:v227
2025-03-05,cautious,cautious,v227,0.01035066881472248,0.358974358974359,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,1,0,12,0.3,0.5,0.5,25,16,663518.1200000001,-1.3096723705530167e-10,2,"000710.XSHE,601611.XSHG","000710.XSHE:v227,601611.XSHG:auction"
2025-03-06,cautious,cautious,v227,0.017293864902881748,0.55,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,7,0,1,0,18,0.3,0.5,0.5,27,17,664020.3900000001,-1.1641532182693481e-10,1,002265.XSHE,002265.XSHE:v227
2025-03-07,bull,bull,rzq+zb,0.02705792453528074,0.7073170731707317,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,14,0,2,20,31,0.3,0.5,0.5,28,18,1152071.09,-1.1641532182693481e-10,0,,
2025-03-10,bull,bull,rzq+zb,0.003765763362447661,0.19047619047619047,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,4,36,30,0.3,0.5,0.5,28,18,-3655.5199999999604,-2.3283064365386963e-10,2,"600133.XSHG,603118.XSHG","600133.XSHG:auction,603118.XSHG:rzq"
2025-03-11,bull,bull,rzq+zb,0.017512737148480003,0.5581395348837209,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,3,15,16,0.3,0.5,0.5,29,19,771226.8200000001,-2.3283064365386963e-10,1,600133.XSHG,600133.XSHG:auction
2025-03-12,bull,bull,rzq+zb,0.012710020632081872,0.4090909090909091,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,1,8,12,0.3,0.5,0.5,30,19,352387.95000000007,-1.7462298274040222e-10,3,"000818.XSHE,002795.XSHE,600288.XSHG","000818.XSHE:zb,002795.XSHE:zb,600288.XSHG:zb"
2025-03-13,bull,bull,rzq+zb,0.017660241528805326,0.5777777777777777,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,8,0,6,36,24,0.3,0.5,0.5,33,22,1158969.0300000003,-1.7462298274040222e-10,0,,
2025-03-14,bull,bull,rzq+zb,-0.00998956303508445,0.021739130434782608,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,1,0,2,8,7,0.3,0.5,0.5,33,22,-2120.1899999997113,-2.3283064365386963e-10,4,"000409.XSHE,000815.XSHE,600399.XSHG,600610.XSHG","000409.XSHE:zb,000815.XSHE:zb,600399.XSHG:auction,600610.XSHG:zb"
2025-03-17,bull,bull,rzq+zb,0.025179256212784534,0.723404255319149,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,1,19,17,0.3,0.5,0.5,36,24,919525.1000000002,-2.3283064365386963e-10,1,000815.XSHE,000815.XSHE:zb
2025-03-18,bull,bull,rzq+zb,0.018613584813021788,0.6041666666666666,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,3,17,18,0.3,0.5,0.5,36,24,13218.290000000154,-2.3283064365386963e-10,2,"000815.XSHE,002361.XSHE","000815.XSHE:zb,002361.XSHE:rzq"
2025-03-19,bull,bull,rzq+zb,0.00969696546836926,0.32653061224489793,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,1,17,13,0.3,0.5,0.5,37,25,322657.91000000015,-2.3283064365386963e-10,3,"001339.XSHE,002115.XSHE,002361.XSHE","001339.XSHE:rzq,002115.XSHE:rzq,002361.XSHE:rzq"
2025-03-20,bull,bull,rzq+zb,0.0018477509372524762,0.14,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,3,0,2,16,15,0.3,0.5,0.5,38,26,4902.570000000155,-2.1827872842550278e-10,5,"000815.XSHE,002115.XSHE,002361.XSHE,603259.XSHG,603912.XSHG","000815.XSHE:zb,002115.XSHE:rzq,002361.XSHE:rzq,603259.XSHG:zb,603912.XSHG:zb"
2025-03-21,bull,bull,v227,0.03477636955213533,0.8823529411764706,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,2,24,13,0.3,0.5,0.5,42,30,1166566.2600000002,-2.1827872842550278e-10,1,000815.XSHE,000815.XSHE:zb
2025-03-24,bull,bull,rzq+zb,0.006754029271628912,0.28846153846153844,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,5,0,3,17,15,0.3,0.5,0.5,43,31,105235.80000000019,-4.0745362639427185e-10,2,"002544.XSHE,601799.XSHG","002544.XSHE:v227,601799.XSHG:v227"
2025-03-25,bull,bull,rzq+zb,-0.002216315250571403,0.11320754716981132,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,4,20,20,0.3,0.5,0.5,45,33,1165226.5400000003,-4.0745362639427185e-10,1,600960.XSHG,600960.XSHG:rzq
2025-03-26,bull,bull,rzq+zb,0.00869984327429578,0.35185185185185186,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,3,0,1,15,20,0.3,0.5,0.5,46,34,108320.89000000028,-3.4924596548080444e-10,2,"002165.XSHE,603688.XSHG","002165.XSHE:rzq,603688.XSHG:auction"
2025-03-27,bull,bull,rzq+zb,0.01618929689241374,0.509090909090909,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,4,20,13,0.3,0.5,0.5,48,35,1331925.7700000003,-3.41970007866621e-10,3,"000422.XSHE,000733.XSHE,002655.XSHE","000422.XSHE:zb,000733.XSHE:zb,002655.XSHE:zb"
2025-03-28,bull,bull,rzq+zb,-0.010561387510439195,0.0,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,0,20,20,0.3,0.5,0.5,50,37,966100.0800000002,-3.4924596548080444e-10,2,"000422.XSHE,002249.XSHE","000422.XSHE:zb,002249.XSHE:auction"
2025-03-31,bull,bull,rzq+zb,-0.004740520059631826,0.10526315789473684,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,4,0,3,24,20,0.3,0.5,0.5,51,38,59677.92000000023,-3.4924596548080444e-10,3,"002249.XSHE,002535.XSHE,002923.XSHE","002249.XSHE:auction,002535.XSHE:zb,002923.XSHE:zb"
2025-04-01,bull,bull,rzq+zb,0.011940439002412501,0.43103448275862066,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,3,0,4,10,8,0.3,0.5,0.5,54,40,1366790.0000000002,-3.4924596548080444e-10,1,000967.XSHE,000967.XSHE:zb
2025-04-02,bull,bull,rzq+zb,0.021705601724566804,0.6610169491525424,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,1,0,3,23,20,0.3,0.5,0.5,55,41,64860.44000000028,-2.3283064365386963e-10,3,"000025.XSHE,002062.XSHE,600533.XSHG","000025.XSHE:auction,002062.XSHE:zb,600533.XSHG:zb"
2025-04-03,bull,bull,rzq+zb,0.0031469394969024156,0.21666666666666667,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,2,0,2,14,14,0.3,0.5,0.5,58,43,1374061.7400000005,-2.3283064365386963e-10,1,002655.XSHE,002655.XSHE:zb
2025-04-07,bull,bull,rzq+zb,0.02377153748548613,0.7166666666666667,2,0,False,False,0,0,0,False,True,True,True,0,3,3,1,3,0,3,14,11,0.3,0.5,0.5,59,44,103572.5000000007,-2.3283064365386963e-10,1,603169.XSHG,603169.XSHG:rzq
2025-04-08,bear,bull,v227,-0.012786420761133592,0.0,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,9,0,14,0.3,0.6333333333333333,0.5,60,45,1579885.7900000007,-2.3283064365386963e-10,0,,
2025-04-09,bear,bull,v227,0.09872034083580239,0.9833333333333333,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,30,2,0,14,0.3,0.6333333333333333,0.5,60,45,1579885.7900000007,-2.3283064365386963e-10,0,,
2025-04-10,bear,bull,v227,0.030815642093775117,0.8166666666666667,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,29,1,0,13,0.3,0.6333333333333333,0.5,60,45,1579885.7900000007,-2.3283064365386963e-10,0,,
2025-04-11,bear,bull,v227,0.045735230291548946,0.95,2,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,60,1,0,27,0.3,0.6333333333333333,0.5,60,45,1579885.7900000007,-2.3283064365386963e-10,0,,
2025-04-14,bull,cautious,rzq+zb,0.004924973079025797,0.23333333333333334,1,0,False,False,0,0,0,False,True,True,True,0,3,3,1,2,0,8,18,7,0.3,0.6333333333333333,0.5,60,45,1579885.7900000007,-2.3283064365386963e-10,0,,
2025-04-15,bear,bear,v227,0.029559145289072972,0.8166666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,22,0,0,16,0.3,0.6333333333333333,0.5,60,45,-2837.8799999991315,-2.3283064365386963e-10,3,"000062.XSHE,001270.XSHE,002427.XSHE","000062.XSHE:auction,001270.XSHE:rzq,002427.XSHE:rzq"
2025-04-16,bear,bear,v227,0.0018798257475855305,0.15,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,9,0,0,15,0.3,0.65,0.5,60,46,1046693.9600000009,-2.3283064365386963e-10,1,001270.XSHE,001270.XSHE:rzq
2025-04-17,bear,bear,v227,0.001882976483008866,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,0,0,12,0.3,0.6333333333333333,0.5,60,47,1554310.200000001,-2.3283064365386963e-10,0,,
2025-04-18,bear,bear,v227,0.02232129125262255,0.7,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,8,0,0,22,0.3,0.6333333333333333,0.5,60,47,1554310.200000001,-2.3283064365386963e-10,0,,
2025-04-21,bear,bear,v227,-0.008129489203179614,0.06666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,11,0,0,11,0.3,0.6333333333333333,0.5,60,47,776927.0600000009,-2.3283064365386963e-10,1,603002.XSHG,603002.XSHG:v227
2025-04-22,bear,bear,v227,0.020692749811215817,0.65,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,14,0,0,24,0.3,0.6333333333333333,0.5,60,48,1673015.6300000008,-2.3283064365386963e-10,0,,
2025-04-23,bear,bear,v227,0.017493943259948977,0.5666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,0,0,21,0.3,0.6333333333333333,0.5,60,48,1153377.7900000007,-2.3283064365386963e-10,1,002182.XSHE,002182.XSHE:auction
2025-04-24,bear,bear,v227,-0.015031516518904152,0.0,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,20,0,0,20,0.3,0.6333333333333333,0.5,60,48,1153377.7900000007,-2.3283064365386963e-10,1,002182.XSHE,002182.XSHE:auction
2025-04-25,bear,bear,v227,0.005910518483416208,0.3,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,0,0,17,0.3,0.6333333333333333,0.5,60,48,1153377.7900000007,-2.3283064365386963e-10,1,002182.XSHE,002182.XSHE:auction
2025-04-28,bear,bear,v227,-0.0011675968164480066,0.13333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,15,0,0,16,0.3,0.6333333333333333,0.5,60,48,1153377.7900000007,-2.3283064365386963e-10,1,002182.XSHE,002182.XSHE:auction
2025-04-29,bear,bear,v227,-0.01204596526468016,0.03333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,5,0,0,14,0.3,0.6166666666666667,0.5,60,48,1662491.0800000008,-2.3283064365386963e-10,0,,
2025-04-30,bear,bear,v227,0.003801715400713691,0.2833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,19,0,0,13,0.3,0.6166666666666667,0.5,60,48,1163231.3500000008,-2.3283064365386963e-10,1,600116.XSHG,600116.XSHG:auction
2025-05-06,bear,bear,v227,0.0038128915968549445,0.2833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,21,1,0,21,0.3,0.6166666666666667,0.5,60,48,1163231.3500000008,-2.3283064365386963e-10,1,600116.XSHG,600116.XSHG:auction
2025-05-07,bear,bear,v227,0.02538142422104223,0.8,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,11,4,0,20,0.3,0.6,0.5,60,48,1630947.5300000007,-2.3283064365386963e-10,0,,
2025-05-08,bear,bear,v227,0.029247241475302995,0.8333333333333334,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,5,2,0,28,0.3,0.6,0.5,60,48,1128056.710000001,-2.3283064365386963e-10,1,600392.XSHG,600392.XSHG:auction
2025-05-09,bear,bear,v227,0.014999973483943756,0.5333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,6,2,0,15,0.3,0.6,0.5,60,48,1633079.3300000008,-2.3283064365386963e-10,0,,
2025-05-12,bear,bear,v227,-0.0031432196213612394,0.11666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,6,0,16,0.3,0.6,0.5,60,48,1633079.3300000008,-2.3283064365386963e-10,0,,
2025-05-13,bear,bear,v227,0.019622652528903384,0.6833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,5,4,0,15,0.3,0.6,0.5,60,48,1128508.0000000007,-2.3283064365386963e-10,1,002074.XSHE,002074.XSHE:auction
2025-05-14,bear,bear,v227,0.004674492069440926,0.31666666666666665,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,2,0,14,0.3,0.6,0.5,60,48,1128508.0000000007,-2.3283064365386963e-10,1,002074.XSHE,002074.XSHE:auction
2025-05-15,bear,bear,v227,0.03452160890488667,0.9,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,1,3,0,16,0.3,0.6,0.5,60,48,1128508.0000000007,-2.3283064365386963e-10,1,002074.XSHE,002074.XSHE:auction
2025-05-16,bear,bear,v227,0.015314718613096986,0.55,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,1,1,0,17,0.3,0.6,0.5,60,48,1614864.9100000006,-2.3283064365386963e-10,0,,
2025-05-19,bear,bear,v227,0.013996576843113397,0.5333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,1,0,23,0.3,0.6,0.5,60,48,1101977.0900000005,-2.3283064365386963e-10,1,002626.XSHE,002626.XSHE:auction
2025-05-20,bear,bear,v227,0.044284627965285775,0.95,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,1,0,15,0.3,0.6,0.5,60,48,1101977.0900000005,-2.3283064365386963e-10,1,002626.XSHE,002626.XSHE:auction
2025-05-21,bear,bear,v227,0.029208468071368173,0.85,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,3,2,0,21,0.3,0.6,0.5,60,48,1101977.0900000005,-2.3283064365386963e-10,1,002626.XSHE,002626.XSHE:auction
2025-05-22,bear,bear,v227,0.001654352161877416,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,1,4,0,11,0.3,0.6,0.5,60,48,1101977.0900000005,-2.3283064365386963e-10,1,002626.XSHE,002626.XSHE:auction
2025-05-23,bear,bear,v227,0.0008835334904966514,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,5,0,19,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-05-26,bear,bear,v227,0.007029079460729171,0.45,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,4,0,27,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-05-27,bear,bear,v227,0.016016015239391047,0.5833333333333334,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,4,2,0,25,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-05-28,bear,bear,v227,0.02317199732222097,0.7666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,2,0,12,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-05-29,bear,bear,v227,0.014549597000330351,0.5333333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,0,2,0,13,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-05-30,bear,bear,v227,0.031099079122996257,0.9,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,6,3,0,15,0.3,0.5833333333333334,0.5,60,48,1583953.7100000007,-2.3283064365386963e-10,0,,
2025-06-03,bear,bear,v227,-0.00337114405664028,0.11666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,1,1,0,10,0.3,0.5833333333333334,0.5,60,48,1106585.5400000007,-2.3283064365386963e-10,1,000981.XSHE,000981.XSHE:auction
2025-06-04,bear,bear,v227,0.029565455911377655,0.8666666666666667,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,1,3,0,22,0.3,0.5833333333333334,0.5,60,48,1106585.5400000007,-2.3283064365386963e-10,1,000981.XSHE,000981.XSHE:auction
2025-06-05,bear,bear,v227,0.031041059607354444,0.8833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,0,2,2,0,24,0.3,0.5833333333333334,0.5,60,48,1106585.5400000007,-2.3283064365386963e-10,1,000981.XSHE,000981.XSHE:auction
2025-06-06,cautious,cautious,v227,0.0031770744498215153,0.2833333333333333,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,4,0,16,0.3,0.5666666666666667,0.5,60,48,1557771.2400000007,-2.3283064365386963e-10,0,,
2025-06-09,cautious,cautious,v227,-0.0014763909768496259,0.16666666666666666,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,6,0,2,0,24,0.3,0.5666666666666667,0.5,60,48,133690.15000000078,-5.820766091346741e-11,3,"002115.XSHE,600178.XSHG,600601.XSHG","002115.XSHE:v227,600178.XSHG:v227,600601.XSHG:auction"
2025-06-10,cautious,cautious,v227,0.027712313980055824,0.7833333333333333,0,0,False,False,2,0,0,True,False,False,False,2,0,0,0,6,0,0,0,0,0.0,0.55,0.5,60,50,1497888.3800000008,-5.820766091346741e-11,0,,
2025-06-11,cautious,cautious,v227,0.020712448130889138,0.6666666666666666,0,0,False,False,1,0,0,True,False,False,False,2,0,0,0,2,0,5,0,0,0.0,0.55,0.5,60,50,1497888.3800000008,-5.820766091346741e-11,0,,
2025-06-12,cautious,cautious,v227,0.008595106206530466,0.43333333333333335,0,0,False,False,0,0,0,True,False,False,True,2,0,0,1,4,0,2,0,18,0.3,0.55,0.5,60,50,1497888.3800000008,-5.820766091346741e-11,0,,
