code,entry_date,exit_date,buy_price,sell_price,shares,return,holding_days,buy_market_mode,open_gap,candidate_relative_to_cohort,candidate_relative_to_market,first_board_cohort_open_gap_mean,first_board_cohort_open_gap_median,first_board_cohort_positive_open_rate,market_open_gap_median,market_open_positive_rate,market_open_below_minus1_count,market_open_below_minus2_count,market_open_below_minus3_count,candidate_prev_is_limit_up,candidate_prev_is_first_board,candidate_prev_board_height,candidate_prev_return,sector_l1,sector_limit_up_count,sector_first_board_count,sector_max_board_height,sector_broken_board_rate,sector_advance_ratio,sector_mean_return,T1_limit_up_count,T1_limit_down_count,T1_first_board_count,T1_second_board_count,T1_third_board_count,T1_four_plus_board_count,T1_max_board_height,T1_touched_limit_count,T1_advance_count,T1_decline_count,T1_market_median_return,T1_market_positive_rate,T1_return_above_3pct_count,T1_return_below_minus3pct_count,T1_return_above_5pct_count,T1_return_below_minus5pct_count,T1_total_market_turnover,T1_limit_up_turnover,T1_sealed_limit_count,T1_broken_board_count,T1_broken_board_rate,T1_first_board_broken_rate,T1_advance_decline_ratio,T1_limit_up_turnover_share,T1_top_sector_limit_up_share,T1_top_sector_name,T1_top3_sector_limit_up_share,T1_limit_up_sector_count,T1_first_to_second_promotion_rate,T1_second_to_third_promotion_rate,T1_third_to_higher_promotion_rate,T1_prev_first_board_next_day_mean_return,T1_prev_first_board_next_day_median_return,T1_prev_first_board_positive_rate,T1_prev_limit_up_next_day_mean_return,T1_prev_limit_up_positive_rate,T1_000001_return,T1_000300_return,T1_000852_return,T1_399006_return,T1_000001_open_gap,T1_000300_open_gap,T1_000852_open_gap,T1_399006_open_gap,T1_limit_up_count_change_1d,T1_limit_up_count_change_3d,T1_first_board_count_change_1d,T1_first_board_count_change_3d,T1_max_board_height_change_1d,T1_max_board_height_change_3d,T1_total_market_turnover_change_1d,T1_total_market_turnover_change_3d,T1_breadth_score,T1_height_score,T1_profit_score,T1_stress_score,T1_liquidity_score,T1_emotion_heat,T1_emotion_momentum,T1_emotion_stress,T1_emotion_state_v1,T1_emotion_state_v2,T1_emotion_state
002517.XSHE,2019-06-18,2019-06-19,3.52,3.69,174900,0.04829545454545452,1,bear,-0.030303066596388817,-0.06030724011361599,-0.030303066596388817,0.030004173517227173,0.023572590202093124,0.7346938775510204,0.0,0.4381713026714404,267,98,52,True,True,2.0,0.1000000536441803,食品饮料,3.0,3.0,2.0,0.0,0.5277777777777778,0.003171942662447691,50,36,50,5,3,2,5,80,1822,1617,0.0004894874291494489,0.5023435354232788,246,238,104,89,335670312960.0,9308915712.0,50,30,0.375,0.0,1.1267779839208412,0.02773231826722622,0.1,计算机,0.26,15,0.07692307692307693,0.23076923076923078,0.0,0.03609464317560196,0.0348958894610405,0.6538461446762085,0.03609464317560196,0.6538461446762085,0.0019596652719239935,-1.5096469109551469e-05,-0.002396256458207041,-0.007984840674277674,-0.0005384356749383523,-0.00011943578215875233,-0.0009122244454887516,-0.0023372866015941808,24.0,-29.0,24.0,-29.0,0.0,0.0,-113159208960.0,-177696309248.0,0.5413333333333333,0.502,0.724,0.6866666666666666,0.492,0.5891111111111111,-0.027999999999999914,0.6866666666666666,RECESSION,RECESSION,RECESSION
600017.XSHG,2019-06-20,2019-06-21,3.23,3.22,195000,-0.0030959752321980762,1,bear,-0.032934099435806274,-0.040188596583902836,-0.032934099435806274,0.007254497148096561,0.0,0.4666666666666667,0.0,0.33434232250963125,400,137,57,True,True,1.0,0.09868419915437698,,,,,,,,91,6,91,15,6,4,5,139,3069,454,0.010552218183875084,0.8445239663124084,454,25,174,8,503968595968.0,24304627712.0,91,48,0.34532374100719426,0.0,6.759911894273127,0.04822647199034691,0.08791208791208792,机械设备,0.23076923076923078,25,0.26,0.15384615384615385,0.0,0.06489218026399612,0.050420187413692474,0.7115384340286255,0.06489218026399612,0.7115384340286255,0.009565227895351674,0.013174647605119365,0.014221804894438493,0.00978317999763196,0.018669401568006724,0.025553292663403355,0.02093791017729929,0.03126124693806566,39.0,65.0,39.0,65.0,0.0,0.0,182221209600.0,55139074048.0,0.8386666666666667,0.722,0.98,0.24266666666666667,0.772,0.8468888888888889,0.536,0.24266666666666667,ACCELERATION,ACCELERATION,ACCELERATION
002284.XSHE,2019-06-24,2019-06-25,5.5,5.61,114300,0.02000000000000006,1,bear,-0.03339192643761635,-0.06328345276415348,-0.03339192643761635,0.029891526326537132,0.020886853337287903,0.7228260869565217,0.0,0.4342935528120713,306,78,32,True,True,1.0,0.10058026760816574,汽车,6.0,6.0,3.0,0.4,0.9166666666666666,0.022211117669939995,186,4,186,14,11,6,5,286,3138,409,0.014450841583311558,0.8630362749099731,752,17,311,8,621599391744.0,35641769984.0,186,100,0.34965034965034963,0.0,7.67237163814181,0.057338811457157135,0.05913978494623656,机械设备,0.17204301075268819,28,0.26373626373626374,0.19117647058823528,0.0,0.051469072699546814,0.051305171102285385,0.7647058963775635,0.051469072699546814,0.7647058963775635,0.004975219934422199,0.0014156708771821977,0.016687009032762722,0.017219163974708056,0.0010880049901767338,0.001100652222529943,0.006202572353313943,0.022277047400147364,118.0,134.0,118.0,134.0,0.0,0.0,18731565056.0,299852005376.0,0.9066666666666666,0.728,0.912,0.23466666666666666,0.812,0.8488888888888888,0.24644444444444435,0.23466666666666666,ACCELERATION,ACCELERATION,ACCELERATION
002359.XSHE,2019-06-24,2019-06-25,2.69,2.74,233500,0.018587360594795637,1,bear,-0.0323740690946579,-0.06226559542119503,-0.0323740690946579,0.029891526326537132,0.020886853337287903,0.7228260869565217,0.0,0.4342935528120713,306,78,32,True,True,1.0,0.049056556075811386,,,,,,,,186,4,186,14,11,6,5,286,3138,409,0.014450841583311558,0.8630362749099731,752,17,311,8,621599391744.0,35641769984.0,186,100,0.34965034965034963,0.0,7.67237163814181,0.057338811457157135,0.05913978494623656,机械设备,0.17204301075268819,28,0.26373626373626374,0.19117647058823528,0.0,0.051469072699546814,0.051305171102285385,0.7647058963775635,0.051469072699546814,0.7647058963775635,0.004975219934422199,0.0014156708771821977,0.016687009032762722,0.017219163974708056,0.0010880049901767338,0.001100652222529943,0.006202572353313943,0.022277047400147364,118.0,134.0,118.0,134.0,0.0,0.0,18731565056.0,299852005376.0,0.9066666666666666,0.728,0.912,0.23466666666666666,0.812,0.8488888888888888,0.24644444444444435,0.23466666666666666,ACCELERATION,ACCELERATION,ACCELERATION
600212.XSHG,2019-06-26,2019-06-27,4.37,4.21,146700,-0.03661327231121285,1,bear,-0.03325944393873215,-0.043851823545992374,-0.029155513271689415,0.010592379607260227,0.0,0.423728813559322,-0.004103930667042732,0.18017028288931614,784,235,117,True,True,1.0,0.10000008344650269,,,,,,,,59,21,59,6,9,7,5,88,811,2756,-0.011517783626914024,0.22255763411521912,200,345,91,98,513448476672.0,24409716736.0,59,29,0.32954545454545453,0.0,0.29426705370101597,0.047540731728076935,0.1016949152542373,计算机,0.22033898305084745,20,0.23118279569892472,0.3614457831325301,0.0,0.0061944168992340565,0.008807683363556862,0.5301204919815063,0.0061944168992340565,0.5301204919815063,-0.008667864476802668,-0.010401793588018172,-0.009642847493559193,-0.010564384980255505,-0.0010765844783219793,-0.000999693335854441,-0.0012469007908880708,-0.0010151133728653118,-24.0,-9.0,-24.0,-9.0,0.0,0.0,18468470784.0,-89419350016.0,0.3413333333333333,0.66,0.216,0.5653333333333334,0.772,0.4057777777777778,-0.32733333333333325,0.5653333333333334,RECESSION,RECESSION,RECESSION
600880.XSHG,2019-06-28,2019-07-01,3.8,3.87,165100,0.018421052631579022,1,bear,-0.033078908920288086,-0.055271975696086884,-0.033078908920288086,0.022193066775798798,0.016034934669733047,0.7014925373134329,0.0,0.3962212486308872,301,102,56,,,,,,,,,,,,67,9,67,9,6,7,5,98,2172,1213,0.002828857395797968,0.5953947305679321,333,74,143,29,475833860096.0,14063484928.0,67,31,0.3163265306122449,0.0,1.7906018136850783,0.02955545298755169,0.11940298507462686,汽车,0.2537313432835821,18,0.3728813559322034,0.1388888888888889,0.0,0.019525928422808647,0.017021361738443375,0.5833333134651184,0.019525928422808647,0.5833333134651184,0.006890737304954254,0.010670150653923217,0.008629532022608756,0.013755000603232564,0.00212642949331376,0.0034805984977074405,0.0019783641299991805,0.0036835725128137225,-5.0,-16.0,-5.0,-16.0,0.0,0.0,84098088960.0,-19146145792.0,0.644,0.894,0.46,0.3413333333333333,0.724,0.666,0.0862222222222222,0.3413333333333333,ACCELERATION,ACCELERATION,ACCELERATION
600747.XSHG,2019-07-01,2019-07-02,1.08,1.14,580800,0.05555555555555539,1,bear,-0.035714250057935715,-0.08423188701272011,-0.05180002562701702,0.04851763695478439,0.05102615803480148,0.7619047619047619,0.016085775569081306,0.9502324309543342,91,64,40,True,True,1.0,0.04672892391681671,,,,,,,,43,12,43,7,2,7,5,68,656,2920,-0.01438172347843647,0.17962759733200073,125,573,57,111,415446925312.0,9350412288.0,43,25,0.36764705882352944,0.0,0.22465753424657534,0.022506875917315483,0.11627906976744186,医药生物,0.23255813953488372,14,0.3055555555555556,0.13432835820895522,0.0,-0.003799963742494583,-0.014018715359270573,0.43283581733703613,-0.003799963742494583,0.43283581733703613,-0.005977745411720311,-0.002406825669742773,-0.01410597470602979,-0.009006228752656005,-0.0015182248077412195,-0.0007190236506831075,-0.0014065586168296154,-0.0009518361922966816,-24.0,-16.0,-24.0,-16.0,0.0,0.0,-60386934784.0,-98001551360.0,0.21733333333333335,0.81,0.12,0.592,0.624,0.38244444444444453,-0.02333333333333326,0.592,RECESSION,RECESSION,RECESSION
600240.XSHG,2019-07-02,2019-07-03,1.0,1.04,637900,0.040000000000000036,1,bear,-0.03846150264143944,-0.06315837800502777,-0.03846150264143944,0.024696875363588333,0.018309015780687332,0.7166666666666667,0.0,0.34018640350877194,316,76,31,True,True,1.0,0.05050500109791756,有色金属,3.0,3.0,2.0,0.25,0.9315068493150684,0.02644527703523636,120,4,120,12,7,7,5,152,3511,121,0.024759260937571526,0.9600765705108643,1277,24,404,8,614010191872.0,47888093184.0,120,32,0.21052631578947367,0.0,29.016528925619834,0.07799234241247177,0.06666666666666667,电子,0.18333333333333335,26,0.23880597014925373,0.16279069767441862,0.0,0.056746549904346466,0.05730271339416504,0.8139534592628479,0.056746549904346466,0.8139534592628479,0.022164185575429093,0.02881233899563269,0.030062579008323445,0.03748094250276969,0.015356572142114493,0.019276489785384522,0.01818683050223497,0.022198844702577058,77.0,48.0,77.0,48.0,0.0,0.0,198563266560.0,222274420736.0,0.9413333333333332,0.67,0.944,0.09333333333333334,0.804,0.8517777777777779,0.326888888888889,0.09333333333333334,ACCELERATION,ACCELERATION,ACCELERATION
000510.XSHE,2019-07-08,2019-07-09,4.92,5.01,134500,0.01829268292682924,1,bear,-0.03149603307247162,-0.044394008815288544,-0.029150676913559437,0.012897975742816925,0.00151742750313133,0.5294117647058824,-0.002345356158912182,0.24409665019220209,467,155,73,True,True,1.0,0.09956710785627365,农林牧渔,1.0,1.0,1.0,0.5,0.5063291139240507,0.0025909459218382835,52,6,52,3,1,5,5,78,2036,1373,0.002118692733347416,0.5584201812744141,232,112,102,41,374265643008.0,14934871040.0,52,26,0.3333333333333333,0.0,1.482884195193008,0.03990446776151657,0.09615384615384616,有色金属,0.25,21,0.25,0.08571428571428572,0.0,0.0018454772653058171,-0.011834378354251385,0.37142857909202576,0.0018454772653058171,0.37142857909202576,0.0019333037030995332,0.005189790235577219,0.0036759045989330115,0.009782152054337944,-0.00016986881431973796,0.0005865398404271246,5.976629343886743e-05,0.001786283866142996,17.0,-14.0,17.0,-14.0,0.0,0.0,-64289931264.0,-164340269056.0,0.5746666666666668,0.706,0.176,0.35600000000000004,0.548,0.4855555555555556,-0.06200000000000011,0.35600000000000004,RECESSION,RECESSION,RECESSION
603168.XSHG,2019-07-10,2019-07-11,8.71,8.81,76700,0.011481056257175618,1,bear,-0.03867407515645027,-0.05823872983455658,-0.03867407515645027,0.019564654678106308,0.016000010073184967,0.6666666666666666,0.0,0.4947859495060373,238,68,29,True,True,1.0,0.09963556379079819,建筑装饰,2.0,2.0,2.0,0.5,0.5384615384615384,0.007199667859822512,42,8,42,4,4,1,5,61,2068,1366,0.0025268462486565113,0.5684441924095154,265,130,110,35,351765725184.0,8920933376.0,42,19,0.3114754098360656,0.0,1.5139092240117131,0.025360438972711563,0.11904761904761904,电力设备,0.26190476190476186,15,0.1346153846153846,0.22727272727272727,0.0,0.03572368621826172,0.030656911432743073,0.6818181872367859,0.03572368621826172,0.6818181872367859,-0.0017501374941573306,-0.0025402814173162733,0.0030658246549660965,0.007388170161333512,-0.0015492229083243557,-0.0012344452863970203,-0.0008407277586605353,0.0004809371533592399,20.0,7.0,20.0,7.0,0.0,0.0,-116329349120.0,-86789849088.0,0.532,0.518,0.72,0.3506666666666666,0.508,0.59,0.1926666666666666,0.3506666666666666,WEAK_REPAIR,WEAK_REPAIR,WEAK_REPAIR
600172.XSHG,2019-07-12,2019-07-15,3.4,3.46,197200,0.01764705882352943,1,bear,-0.031339000910520554,-0.049681345000863075,-0.031339000910520554,0.01834234409034252,0.008100824430584908,0.6097560975609756,0.0,0.46407021393307735,280,88,26,True,True,1.0,0.1003134548664093,机械设备,0.0,0.0,0.0,0.0,0.42386831275720166,-0.002173365093767643,42,4,42,6,0,4,5,56,1645,1726,0.0,0.45192307233810425,216,138,90,28,348445933568.0,6926510080.0,42,14,0.25,0.0,0.9530706836616454,0.019878292456269264,0.11904761904761904,基础化工,0.3333333333333333,16,0.14285714285714285,0.05263157894736842,0.0,0.0159818846732378,0.009112735278904438,0.5526315569877625,0.0159818846732378,0.5526315569877625,0.000843391191314553,-0.00040089015925551773,-0.0015811242339841206,0.0024925081707005627,0.004374563167580012,0.005135430018523601,0.004221189404300604,0.008190985882710443,4.0,20.0,4.0,20.0,0.0,0.0,16930734080.0,-119649140736.0,0.45199999999999996,0.522,0.416,0.19200000000000003,0.508,0.4633333333333333,0.19022222222222218,0.19200000000000003,WEAK_REPAIR,WEAK_REPAIR,WEAK_REPAIR
000068.XSHE,2019-07-17,2019-07-18,4.43,4.48,152600,0.011286681715575782,1,bear,-0.036956537514925,-0.0594364870339632,-0.03646253584884107,0.0224799495190382,0.011513186618685722,0.574468085106383,-0.0004940016660839319,0.3061951754385965,280,62,29,True,True,1.0,0.10047849267721176,汽车,0.0,0.0,0.0,0.0,0.4713375796178344,0.0006743030971847475,47,4,47,7,4,5,5,62,1899,1497,0.001173623837530613,0.5204165577888489,218,55,85,10,352565624832.0,11134004224.0,47,15,0.24193548387096775,0.0,1.2685370741482966,0.03157994896173477,0.0851063829787234,电子,0.21276595744680848,16,0.2926829268292683,0.1346153846153846,0.0,0.03333260118961334,0.016767270863056183,0.75,0.03333260118961334,0.75,-0.0015527925829073657,-0.004535021447122305,0.0021642776623754666,-0.001418253975453691,-0.001204611228881859,-0.0012918899431832726,-0.001738400000758401,-0.001376997685940243,-5.0,5.0,-5.0,5.0,0.0,0.0,-69890080768.0,4119691264.0,0.5346666666666667,0.78,0.7,0.11733333333333333,0.512,0.6715555555555556,0.20822222222222225,0.11733333333333333,ACCELERATION,ACCELERATION,ACCELERATION
600732.XSHG,2019-07-17,2019-07-18,6.1,6.3,110700,0.03278688524590167,1,bear,-0.03481016680598259,-0.05729011632502079,-0.03431616513989866,0.0224799495190382,0.011513186618685722,0.574468085106383,-0.0004940016660839319,0.3061951754385965,280,62,29,True,True,1.0,0.04983391985297203,,,,,,,,47,4,47,7,4,5,5,62,1899,1497,0.001173623837530613,0.5204165577888489,218,55,85,10,352565624832.0,11134004224.0,47,15,0.24193548387096775,0.0,1.2685370741482966,0.03157994896173477,0.0851063829787234,电子,0.21276595744680848,16,0.2926829268292683,0.1346153846153846,0.0,0.03333260118961334,0.016767270863056183,0.75,0.03333260118961334,0.75,-0.0015527925829073657,-0.004535021447122305,0.0021642776623754666,-0.001418253975453691,-0.001204611228881859,-0.0012918899431832726,-0.001738400000758401,-0.001376997685940243,-5.0,5.0,-5.0,5.0,0.0,0.0,-69890080768.0,4119691264.0,0.5346666666666667,0.78,0.7,0.11733333333333333,0.512,0.6715555555555556,0.20822222222222225,0.11733333333333333,ACCELERATION,ACCELERATION,ACCELERATION
600695.XSHG,2019-07-31,2019-08-01,6.09,6.02,113200,-0.011494252873563265,1,bear,-0.0302547849714756,-0.06515763327479362,-0.02837159251794219,0.034902848303318024,0.018267273902893066,0.75,-0.001883192453533411,0.24769397721106892,325,74,30,True,True,1.0,0.09982489794492722,国防军工,0.0,0.0,0.0,1.0,0.6730769230769231,0.00719240540638566,41,5,41,3,3,5,5,57,2314,1135,0.003581020049750805,0.6291462779045105,220,53,88,9,384355532800.0,4530435072.0,41,16,0.2807017543859649,0.0,2.0387665198237888,0.011787095107138157,0.12195121951219512,汽车,0.2926829268292683,18,0.2619047619047619,0.14285714285714285,0.0,0.020185992121696472,0.004005368798971176,0.5142857432365417,0.020185992121696472,0.5142857432365417,0.0038528634986570638,0.004163464683679553,0.003972996271495744,0.008684273193855077,0.0017849367838347915,0.0018938256646632578,-0.00036731294200428914,0.0010452765096897305,6.0,-3.0,6.0,-3.0,0.0,0.0,40495153152.0,-15143567360.0,0.5746666666666667,0.73,0.496,0.17600000000000002,0.556,0.6002222222222222,0.024222222222222256,0.17600000000000002,WEAK_REPAIR,WEAK_REPAIR,WEAK_REPAIR
603583.XSHG,2019-08-15,2019-08-16,31.3,34.51,21800,0.1025559105431309,1,bear,-0.03245747461915016,-0.029389269882813096,-0.010658156126737595,-0.0030682047363370657,-0.014083418995141983,0.30434782608695654,-0.021799318492412567,0.022234273318872018,3327,2128,775,True,True,1.0,0.09996595233678818,建筑装饰,1.0,1.0,1.0,0.6666666666666666,0.6442307692307693,0.00770200602710247,46,9,46,2,2,4,5,80,2400,1030,0.004032254219055176,0.6504064798355103,264,72,103,11,402326290432.0,7406041600.0,46,34,0.425,0.0,2.3300970873786406,0.018408047035336494,0.10869565217391304,机械设备,0.2391304347826087,20,0.23214285714285715,0.1891891891891892,0.0,0.01352661568671465,-0.002691784640774131,0.4324324429035187,0.01352661568671465,0.4324324429035187,0.004166588479673928,0.004542082747305047,0.006753827002930944,0.008070367124467149,0.009733385991363792,0.012634301432748418,0.010534923145441893,0.014335253968437009,9.0,18.0,9.0,18.0,0.0,0.0,62649237504.0,21623144448.0,0.628,0.66,0.356,0.46399999999999997,0.576,0.548,0.20577777777777784,0.46399999999999997,WEAK_REPAIR,WEAK_REPAIR,WEAK_REPAIR
000982.XSHE,2019-08-26,2019-08-27,1.61,1.68,447000,0.04347826086956511,1,bear,-0.030120454728603363,-0.028217041515745223,-0.009220190346240997,-0.0019034132128581405,-0.01768326386809349,0.3333333333333333,-0.020900264382362366,0.041768375372931925,3242,2010,626,,,,,电子,3.0,3.0,2.0,0.25,0.3146067415730337,-0.0032125115394592285,54,7,54,9,2,4,5,83,1230,2272,-0.004627494607120752,0.33369505405426025,229,257,104,60,469573402624.0,18550513664.0,54,29,0.3493975903614458,0.0,0.5413732394366197,0.03950503468513489,0.1111111111111111,计算机,0.24074074074074073,18,0.2608695652173913,0.07936507936507936,0.0,0.013054631650447845,0.004717089235782623,0.5079365372657776,0.013054631650447845,0.5079365372657776,0.004851677986627722,0.0072117100300092656,-0.0021126793012721974,0.0013025967804365201,0.0005948070340144107,0.0008899357139220943,0.00035844895087928263,0.0006726716602695649,-9.0,-10.0,-9.0,-10.0,0.0,0.0,29358358528.0,-54185230336.0,0.40266666666666673,0.72,0.336,0.48,0.692,0.4862222222222223,-0.21222222222222226,0.48,RECESSION,RECESSION,RECESSION
600225.XSHG,2019-08-26,2019-08-27,3.21,3.31,224100,0.03115264797507791,1,bear,-0.03323259577155113,-0.03132918255869299,-0.012332331389188766,-0.0019034132128581405,-0.01768326386809349,0.3333333333333333,-0.020900264382362366,0.041768375372931925,3242,2010,626,True,True,1.0,0.0996677577495575,商贸零售,1.0,1.0,1.0,0.5,0.21311475409836064,-0.00547420047223568,54,7,54,9,2,4,5,83,1230,2272,-0.004627494607120752,0.33369505405426025,229,257,104,60,469573402624.0,18550513664.0,54,29,0.3493975903614458,0.0,0.5413732394366197,0.03950503468513489,0.1111111111111111,计算机,0.24074074074074073,18,0.2608695652173913,0.07936507936507936,0.0,0.013054631650447845,0.004717089235782623,0.5079365372657776,0.013054631650447845,0.5079365372657776,0.004851677986627722,0.0072117100300092656,-0.0021126793012721974,0.0013025967804365201,0.0005948070340144107,0.0008899357139220943,0.00035844895087928263,0.0006726716602695649,-9.0,-10.0,-9.0,-10.0,0.0,0.0,29358358528.0,-54185230336.0,0.40266666666666673,0.72,0.336,0.48,0.692,0.4862222222222223,-0.21222222222222226,0.48,RECESSION,RECESSION,RECESSION
002147.XSHE,2019-11-12,2019-11-13,1.88,1.98,396500,0.05319148936170218,1,bear,-0.03589746356010437,-0.04557117633521557,-0.03589746356010437,0.009673712775111198,0.0,0.4642857142857143,0.0,0.3941974980037264,311,94,34,True,True,1.0,0.04838711395859718,轻工制造,0.0,0.0,0.0,0.0,0.08235294117647059,-0.023853633552789688,28,26,28,5,2,2,5,48,357,3370,-0.027128517627716064,0.09504792094230652,106,1609,61,255,423229915136.0,5636693504.0,28,20,0.4166666666666667,0.0,0.10593471810089021,0.013318277895450592,0.10714285714285714,医药生物,0.24999999999999997,15,0.20930232558139536,0.14285714285714285,0.0,0.010895205661654472,0.006048333365470171,0.523809552192688,0.010895205661654472,0.523809552192688,-0.018288402536103834,-0.017627052944882253,-0.0259700799244163,-0.022257225726496098,-0.004798250203993789,-0.006139447242047969,-0.006040086602635478,-0.007038025138463858,-14.0,-4.0,-14.0,-4.0,0.0,0.0,-26415988736.0,-29532979200.0,0.05333333333333334,0.606,0.316,0.8373333333333334,0.456,0.32511111111111113,-0.12711111111111112,0.8373333333333334,RECESSION,EXTREME_PANIC,EXTREME_PANIC
000536.XSHE,2019-11-27,2019-11-28,2.69,2.62,285300,-0.026022304832713696,1,bear,-0.03942648693919182,-0.06606841646134853,-0.03942648693919182,0.026641929522156715,0.021160215139389038,0.65,0.0,0.3140803832845355,301,77,38,True,True,1.0,0.09842519462108612,轻工制造,1.0,1.0,1.0,0.0,0.4533333333333333,0.0010307009797543287,40,15,40,8,2,6,5,55,1450,2078,-0.0021598765160888433,0.38574087619781494,204,171,82,48,393624158208.0,6779894272.0,40,15,0.2727272727272727,0.0,0.697786333012512,0.017224283888936043,0.075,有色金属,0.22499999999999998,15,0.5,0.1111111111111111,0.0,0.008300472982227802,-0.01510990783572197,0.46296295523643494,0.008300472982227802,0.46296295523643494,0.0003067962166616388,0.003467393283228619,-0.000706608419355854,0.010415437778506153,0.0021857970321246386,0.003926753646113863,0.0006903020712167302,0.003616402074037552,-14.0,-3.0,-14.0,-3.0,0.0,0.0,-26533199872.0,32457326592.0,0.36000000000000004,0.98,0.264,0.48266666666666663,0.368,0.5346666666666667,0.014888888888888951,0.48266666666666663,WEAK_REPAIR,WEAK_REPAIR,WEAK_REPAIR
600747.XSHG,2019-12-04,2019-12-05,0.28,0.26,2661400,-0.07142857142857148,1,bear,-0.035714250057935715,-0.06004137918353081,-0.031000979244709015,0.024327129125595093,0.019115449860692024,0.7358490566037735,-0.0047132708132267,0.11193831427811753,574,64,30,False,False,0.0,0.03703700006008148,电力设备,0.0,0.0,0.0,0.0,0.6691176470588235,0.004049437586218119,54,4,54,4,3,7,5,73,2463,1089,0.004587162286043167,0.6550531983375549,260,68,88,19,347227422720.0,5703524864.0,54,19,0.2602739726027397,0.0,2.2617079889807163,0.016425905749201775,0.07407407407407407,房地产,0.2037037037037037,21,0.3333333333333333,0.10256410256410256,0.0,0.02454531565308571,0.028888871893286705,0.6666666865348816,0.02454531565308571,0.6666666865348816,0.003091862967139151,0.003917709578560301,0.006534334646999585,0.003503660970734681,-0.002060308136998903,-0.0017848849867719942,-0.003510462876602064,-0.0028453947356395343,15.0,16.0,15.0,16.0,0.0,0.0,4564058112.0,29160243200.0,0.6666666666666666,0.852,0.584,0.21733333333333335,0.232,0.7008888888888888,0.10999999999999988,0.21733333333333335,ACCELERATION,ACCELERATION,ACCELERATION
600614.XSHG,2019-12-02,2019-12-10,0.9,1.12,847200,0.24444444444444452,6,bear,-0.03260872885584831,-0.05557195656001568,-0.03260872885584831,0.022963227704167366,0.008571420796215534,0.5897435897435898,0.0,0.4418356456776948,185,49,32,True,True,1.0,0.04545456916093826,社会服务,0.0,0.0,0.0,0.0,0.56,0.0027129459194839,39,9,39,6,1,7,5,52,1946,1542,0.0010852201376110315,0.517828643321991,156,128,61,30,341628846080.0,4898597376.0,39,13,0.25,0.0,1.2619974059662775,0.014338945038616657,0.07692307692307693,电力设备,0.23076923076923078,16,0.41379310344827586,0.10526315789473684,0.0,0.023853644728660583,0.02857954613864422,0.6052631735801697,0.023853644728660583,0.6052631735801697,-0.006129424821378241,-0.008707842032547044,-0.0008795337009717786,-0.005316398145908244,-0.0012869857379709541,-0.0013242736580224782,-0.00016507091618056549,-0.002033733606277313,1.0,-1.0,1.0,-1.0,0.0,0.0,23561666560.0,-51995312128.0,0.49866666666666665,0.942,0.568,0.336,0.22,0.6695555555555556,0.13488888888888884,0.336,ACCELERATION,ACCELERATION,ACCELERATION
002612.XSHE,2020-03-30,2020-03-31,8.37,8.43,98000,0.007168458781362067,1,bear,-0.0346420556306839,-0.04048228729516268,-0.021914739161729813,0.005840231664478779,-0.003002507146447897,0.41818181818181815,-0.012727316468954086,0.08743874129481558,2366,986,316,True,True,1.0,0.10038118809461594,交通运输,1.0,1.0,1.0,0.0,0.3924050632911392,-0.003312324406579137,56,18,56,6,0,3,5,100,1487,2192,-0.0035523944534361362,0.38513338565826416,282,422,109,108,633849905152.0,10288336896.0,56,44,0.44,0.0,0.6783759124087592,0.01623150333762169,0.10714285714285714,机械设备,0.26785714285714285,19,0.14285714285714285,0.18333333333333332,0.0,-0.00786194484680891,-0.02660014107823372,0.4000000059604645,-0.00786194484680891,0.4000000059604645,0.002637510126864502,0.003248586983166065,-0.007474131135159676,-0.012138529192521091,0.010153486842250493,0.013072910302041942,0.01146595804113822,0.01483724688991597,-4.0,-36.0,-4.0,-36.0,0.0,0.0,-8573222912.0,-78591033344.0,0.4266666666666667,0.514,0.06,0.7826666666666666,0.656,0.3335555555555556,-0.14844444444444443,0.7826666666666666,RECESSION,ICE_POINT,ICE_POINT
002605.XSHE,2020-04-01,2020-04-02,29.0,29.41,28300,0.014137931034482763,1,bear,-0.030100321397185326,-0.04922495409846306,-0.02804698422551155,0.019124632701277733,0.004997231997549534,0.56,-0.0020533371716737747,0.2967741935483871,666,193,77,True,True,1.0,0.10007355362176895,,,,,,,,75,17,75,6,1,2,4,101,1534,2151,-0.0031512484420090914,0.39710068702697754,460,362,225,97,561691951104.0,26189844480.0,75,26,0.25742574257425743,0.0,0.7131566713156672,0.046626705676317215,0.09333333333333334,医药生物,0.22666666666666668,22,0.17857142857142858,0.14285714285714285,0.0,0.023826200515031815,0.013464621268212795,0.5476190447807312,0.023826200515031815,0.5476190447807312,0.00112196412060941,0.003278123600004731,0.00216437865934821,0.00614509894929424,0.0073140507765857956,0.009261979972567235,0.00922570789179256,0.008709548248159957,33.0,15.0,33.0,15.0,-1.0,-1.0,-71366344704.0,-80731176960.0,0.512,0.064,0.556,0.532,0.572,0.37733333333333335,-0.01733333333333331,0.532,RECESSION,RECESSION,RECESSION
