date,code,list_rank,bought,open_gap,candidate_relative_to_cohort,candidate_relative_to_market,sector_l1,sector_limit_up_count,sector_first_board_count,candidate_return_to_close,candidate_prev_is_limit_up,candidate_prev_is_first_board,candidate_prev_board_height,candidate_prev_return,T1_emotion_state_v1,T1_emotion_heat,T1_emotion_momentum,T1_emotion_stress,sector_broken_board_rate,sector_advance_ratio,sector_mean_return,sector_max_board_height,open_gap_rank,candidate_relative_to_cohort_rank,candidate_relative_to_market_rank,sector_limit_up_count_rank,composite_score,composite_rank
2018-10-19,603655.XSHG,7,False,-0.0073737474,0.0021023228764533997,0.0063916547,,,,-0.0039999825,True,True,1.0,0.09981275349855423,EXTREME_PANIC,0.16622222222222224,-0.3235555555555556,0.972,,,,,6.0,6.0,6.0,,-0.21243219502615296,7.0
2018-10-19,603685.XSHG,8,False,-0.00588621,0.003589860163629055,0.007879192,有色金属,1.0,0.0,0.030263161,True,True,1.0,0.10000002384185791,EXTREME_PANIC,0.16622222222222224,-0.3235555555555556,0.972,0.0,0.05714285714285714,-0.03656253218650818,2.0,5.0,5.0,5.0,1.0,0.31588828201705116,3.0
2018-10-22,000661.XSHE,0,False,0.015327318,-0.02423029951751232,0.007362172,,,,0.018148543,True,True,1.0,0.09998143464326859,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,17.0,17.0,17.0,,-0.5170162345591296,15.0
2018-10-22,002217.XSHE,1,False,0.012684978,-0.02687263861298561,0.004719832,,,,0.08559496,True,True,1.0,0.09999995678663254,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,18.0,18.0,18.0,,-0.598461057288326,17.0
2018-10-22,002333.XSHE,2,False,0.099846326,0.06028870865702629,0.09188118,,,,0.0,True,True,1.0,0.099662184715271,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,2.0,2.0,2.0,,2.0881140292436458,1.0
2018-10-22,002419.XSHE,3,False,0.06612323,0.026565615087747574,0.058158085,商贸零售,0.0,0.0,0.031435844,True,True,1.0,0.09960159659385681,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.8852459016393442,0.02060040272772312,0.0,4.0,4.0,4.0,11.0,0.35261769855167047,7.0
2018-10-22,002451.XSHE,4,False,0.09965634,0.06009872630238533,0.091691196,建筑装饰,2.0,1.0,0.0,True,True,1.0,0.10018907487392426,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.8625,0.02239767275750637,3.0,3.0,3.0,3.0,2.0,1.6480421618336694,3.0
2018-10-22,002481.XSHE,5,False,0.020477796,-0.019079821184277534,0.01251265,公用事业,2.0,1.0,0.0066889566,True,True,1.0,0.10150375217199326,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.3333333333333333,0.8382352941176471,0.018817879259586334,3.0,14.0,14.0,14.0,2.0,0.021028105568961324,9.0
2018-10-22,002664.XSHE,6,False,0.044762757,0.005205139517784119,0.036797613,机械设备,4.0,4.0,-0.008569013,True,True,1.0,0.10049265623092651,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.6,0.8844444444444445,0.02354586310684681,1.0,7.0,7.0,7.0,1.0,1.1264153898916291,4.0
2018-10-22,002795.XSHE,7,False,-0.006512653,-0.046070270240306854,-0.014477799,社会服务,1.0,1.0,0.05125141,True,True,1.0,0.10032566636800766,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.5,0.85,0.02280949428677559,1.0,23.0,23.0,23.0,5.0,-0.8367715900301246,21.0
2018-10-22,002835.XSHE,8,False,-0.009320928,-0.048878543078899384,-0.017286073,,,,0.049731165,True,True,1.0,0.09956080466508865,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,24.0,24.0,24.0,,-1.276749339255367,24.0
2018-10-22,002869.XSHE,9,False,0.029860185,-0.009697431698441505,0.02189504,,,,0.067859374,True,True,1.0,0.09993007034063339,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,11.0,11.0,11.0,,-0.06906949885123795,11.0
2018-10-22,002886.XSHE,10,False,0.0,-0.03955761715769768,-0.007965146,,,,0.05354923,True,True,1.0,0.09999993443489075,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,20.0,20.0,20.0,,-0.9894502924159727,22.0
2018-10-22,002888.XSHE,11,False,0.0,-0.03955761715769768,-0.007965146,交通运输,1.0,1.0,0.033795048,True,True,1.0,0.0999390259385109,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.948051948051948,0.02696421928703785,1.0,20.0,20.0,20.0,5.0,-0.702945211180452,19.0
2018-10-22,600172.XSHG,12,False,0.045901675,0.006344057619571686,0.03793653,,,,0.053291485,True,True,1.0,0.10108302533626556,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,6.0,6.0,6.0,,0.42537747541930565,6.0
2018-10-22,600271.XSHG,13,False,0.034205247,-0.00535237044095993,0.026240101,农林牧渔,1.0,1.0,0.0015563816,True,True,1.0,0.10004428029060364,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.8,0.9152542372881356,0.024357087910175323,1.0,9.0,9.0,9.0,5.0,-7.277283021202748e-05,10.0
2018-10-22,600816.XSHG,14,False,0.030588262,-0.008969355374574661,0.022623116,纺织服饰,1.0,1.0,0.06849308,True,True,1.0,0.10103630274534225,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.9166666666666666,0.022869892418384552,1.0,10.0,10.0,10.0,5.0,-0.07439701320358051,12.0
2018-10-22,601619.XSHG,15,False,0.10046724,0.06090962514281273,0.092502095,公用事业,2.0,1.0,-0.021231402,True,True,1.0,0.10025709122419357,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.3333333333333333,0.8382352941176471,0.018817879259586334,3.0,1.0,1.0,1.0,2.0,1.6647050674189356,2.0
2018-10-22,603063.XSHG,16,False,0.011164302,-0.02839331515133381,0.0031991564,家用电器,0.0,0.0,0.036277603,True,True,1.0,0.10000003129243851,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.9183673469387755,0.020765969529747963,0.0,19.0,19.0,19.0,11.0,-0.7767153913472873,20.0
2018-10-22,603106.XSHG,17,False,0.016144358,-0.02341325953602791,0.008179212,,,,0.082243,True,True,1.0,0.10031348466873169,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,16.0,16.0,16.0,,-0.49183259467899365,14.0
2018-10-22,603260.XSHG,18,False,-0.0027010401,-0.04225865751504898,-0.010666186,,,,0.030625025,True,True,1.0,0.10011430829763412,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,22.0,22.0,22.0,,-1.072704469247785,23.0
2018-10-22,603507.XSHG,19,False,0.01625518,-0.023302437737584114,0.008290034,建筑材料,0.0,0.0,0.030213285,True,True,1.0,0.10000000894069672,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.7777777777777778,0.010422828607261181,0.0,15.0,15.0,15.0,11.0,-0.6721046215987944,18.0
2018-10-22,603528.XSHG,20,False,0.028286122,-0.011271495372056961,0.020320976,计算机,1.0,1.0,0.02427186,True,True,1.0,0.10073263198137283,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.9050632911392406,0.019811931997537613,1.0,12.0,12.0,12.0,5.0,-0.1217029345536036,13.0
2018-10-22,603586.XSHG,21,False,0.05477307,0.015215452760457993,0.046807922,,,,-0.02596435,True,True,1.0,0.09982787072658539,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,,,,,5.0,5.0,5.0,,0.6988205645135332,5.0
2018-10-22,603605.XSHG,22,False,0.0388128,-0.0007448159158229828,0.030847656,计算机,1.0,1.0,0.04423068,True,True,1.0,0.1001570001244545,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.9050632911392406,0.019811931997537613,1.0,8.0,8.0,8.0,5.0,0.09460635783419259,8.0
2018-10-22,603716.XSHG,23,False,0.023622088,-0.01593552902340889,0.015656943,国防军工,0.0,0.0,0.025641,True,True,1.0,0.10036096721887589,ACCELERATION,0.6653333333333333,0.3715555555555556,0.652,0.0,0.7777777777777778,0.013890123926103115,0.0,13.0,13.0,13.0,11.0,-0.5207244195756449,16.0
2018-10-23,000018.XSHE,0,False,0.0406091,0.012151563540101051,0.0406091,机械设备,17.0,15.0,-0.05853659,True,True,1.0,0.10055869817733765,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,49.0,49.0,49.0,1.0,0.8679136023805137,22.0
2018-10-23,000155.XSHE,1,False,-0.013333321,-0.041790857911109924,-0.013333321,,,,-0.032432467,True,True,1.0,0.09970671683549881,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,145.0,145.0,145.0,,-1.3273321670607148,149.0
2018-10-23,000403.XSHE,2,False,-0.0038277477,-0.032285284250974655,-0.0038277477,建筑装饰,5.0,4.0,-0.00048031838,True,True,1.0,0.05025125667452812,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2857142857142857,1.0,0.04951232299208641,2.0,131.0,131.0,131.0,70.0,-0.8714882013156652,126.0
2018-10-23,000422.XSHE,3,False,-0.0037313397,-0.03218887373805046,-0.0037313397,,,,0.0,True,True,1.0,0.05098043754696846,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,129.0,129.0,129.0,,-1.029796094569976,137.0
2018-10-23,000509.XSHE,4,False,0.017543927,-0.010913608595728874,0.017543927,农林牧渔,4.0,4.0,-0.013793172,True,True,1.0,0.10038609802722931,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.42857142857142855,0.9722222222222222,0.049756500869989395,1.0,85.0,85.0,85.0,78.0,-0.4984452248252907,103.0
2018-10-23,000563.XSHE,5,False,0.018726574,-0.009730961173772812,0.018726574,电力设备,13.0,10.0,-0.029411737,True,True,1.0,0.09876543283462524,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,0.9934640522875817,0.05045517906546593,4.0,83.0,83.0,83.0,17.0,0.14205619419370427,59.0
2018-10-23,000585.XSHE,6,False,0.015228412,-0.013229123316705227,0.015228412,医药生物,7.0,7.0,-0.014999986,True,True,1.0,0.047872357070446014,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.5,0.9857142857142858,0.04759516566991806,1.0,87.0,87.0,87.0,40.0,-0.3409222613631344,93.0
2018-10-23,000586.XSHE,7,False,0.0994624,0.07100486010313034,0.0994624,房地产,8.0,6.0,0.0,True,True,1.0,0.10059168934822083,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2,1.0,0.05488250404596329,5.0,10.0,10.0,10.0,34.0,1.467632388502519,8.0
2018-10-23,000622.XSHE,8,False,0.098591544,0.0701340064406395,0.098591544,医药生物,7.0,7.0,0.0,True,True,1.0,0.10077518969774246,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.5,0.9857142857142858,0.04759516566991806,1.0,15.0,15.0,15.0,40.0,1.381190041432747,12.0
2018-10-23,000633.XSHE,9,False,0.034759324,0.006301788613200188,0.034759324,轻工制造,5.0,5.0,-0.015503862,True,True,1.0,0.09999997168779373,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.16666666666666666,0.9875,0.049051567912101746,1.0,57.0,57.0,57.0,70.0,-0.0743579494354436,75.0
2018-10-23,000655.XSHE,10,False,0.0,-0.028457535430788994,0.0,电力设备,13.0,10.0,-0.0032573259,True,True,1.0,0.051369812339544296,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,0.9934640522875817,0.05045517906546593,4.0,117.0,117.0,117.0,17.0,-0.24479666131556468,84.0
2018-10-23,000668.XSHE,11,False,-0.008567894,-0.03702542930841446,-0.008567894,交通运输,5.0,3.0,0.030864196,True,True,1.0,0.09959626942873001,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.6153846153846154,1.0,0.04872291162610054,4.0,143.0,143.0,143.0,70.0,-0.9694099925830034,134.0
2018-10-23,000679.XSHE,12,False,0.008645525,-0.01981201022863388,0.008645525,机械设备,17.0,15.0,-0.01142856,True,True,1.0,0.10158728063106537,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,104.0,104.0,104.0,1.0,0.20761132307180397,51.0
2018-10-23,000685.XSHE,13,False,-0.0028531323,-0.03131066635251045,-0.0028531323,社会服务,2.0,2.0,-0.034334734,True,True,1.0,0.10047101229429245,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.3333333333333333,1.0,0.05165253207087517,1.0,127.0,127.0,127.0,90.0,-1.0567114246912301,140.0
2018-10-23,000691.XSHE,14,False,0.005830898,-0.022626638412475586,0.005830898,,,,0.04637677,True,True,1.0,0.09935903549194336,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,113.0,113.0,113.0,,-0.7334916154837029,119.0
2018-10-23,000692.XSHE,15,False,0.075697236,0.047239698469638824,0.075697236,基础化工,13.0,11.0,-0.08518519,True,True,1.0,0.10087720304727554,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,1.0,0.051741037517786026,2.0,19.0,19.0,19.0,17.0,1.3189539437570712,14.0
2018-10-23,000697.XSHE,16,False,0.024603132,-0.0038544032722711563,0.024603132,汽车,15.0,15.0,-0.0085205,True,True,1.0,0.100436732172966,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.21052631578947367,0.9871794871794872,0.05050758644938469,1.0,73.0,73.0,73.0,10.0,0.4003584250071892,41.0
2018-10-23,000707.XSHE,17,False,0.020491783,-0.007965752854943275,0.020491783,电力设备,13.0,10.0,0.028112423,True,True,1.0,0.05172419175505638,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,0.9934640522875817,0.05045517906546593,4.0,80.0,80.0,80.0,17.0,0.17852180944816523,56.0
2018-10-23,000720.XSHE,18,False,0.0,-0.028457535430788994,0.0,,,,-0.009900981,True,True,1.0,0.04844285920262337,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,117.0,117.0,117.0,,-0.9141733327355187,128.0
2018-10-23,000728.XSHE,19,False,0.04278922,0.01433168537914753,0.04278922,,,,-0.041033432,True,True,1.0,0.09930317103862762,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,44.0,44.0,44.0,,0.4117338106552393,38.0
2018-10-23,000737.XSHE,20,False,0.011718739,-0.01673879660665989,0.011718739,电子,14.0,14.0,-0.015444001,True,True,1.0,0.0491802804172039,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.36363636363636365,0.9934640522875817,0.05100132152438164,1.0,95.0,95.0,95.0,13.0,0.06574085585388285,63.0
2018-10-23,000755.XSHE,21,False,0.010958893,-0.017498642206192017,0.010958893,传媒,9.0,9.0,-0.010840097,True,True,1.0,0.04885059595108032,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.1,1.0,0.04930515214800835,1.0,98.0,98.0,98.0,31.0,-0.2922172974049366,88.0
2018-10-23,000776.XSHE,22,False,0.025535375,-0.0029221605509519577,0.025535375,计算机,7.0,7.0,-0.03855418,True,True,1.0,0.0996377170085907,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.4166666666666667,0.9940476190476191,0.04797316715121269,1.0,72.0,72.0,72.0,40.0,-0.12800141893879377,80.0
2018-10-23,000783.XSHE,23,False,0.04301071,0.014553176239132881,0.04301071,机械设备,17.0,15.0,-0.020618537,True,True,1.0,0.09929079562425613,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,43.0,43.0,43.0,1.0,0.9175260251444458,21.0
2018-10-23,000816.XSHE,24,False,0.023255885,-0.005201650783419609,0.023255885,基础化工,13.0,11.0,-0.02272734,True,True,1.0,0.04878044128417969,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,1.0,0.051741037517786026,2.0,75.0,75.0,75.0,17.0,0.23562251823523836,49.0
2018-10-23,000939.XSHE,25,False,-0.019417457,-0.047874994575977325,-0.019417457,电子,14.0,14.0,-0.009900981,True,True,1.0,0.05102035775780678,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.36363636363636365,0.9934640522875817,0.05100132152438164,1.0,148.0,148.0,148.0,13.0,-0.5774695197155345,108.0
2018-10-23,000955.XSHE,26,False,0.019900478,-0.00855705700814724,0.019900478,基础化工,13.0,11.0,0.026829302,True,True,1.0,0.10136982798576355,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,1.0,0.051741037517786026,2.0,81.0,81.0,81.0,17.0,0.16630666154885732,58.0
2018-10-23,000982.XSHE,27,False,-0.008130074,-0.036587610840797424,-0.008130074,公用事业,7.0,7.0,0.0,False,False,0.0,0.042372945696115494,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.3,1.0,0.05066990107297897,1.0,141.0,141.0,141.0,40.0,-0.8234609698028176,125.0
2018-10-23,000995.XSHE,28,False,0.0509165,0.022458964958786964,0.0509165,商贸零售,1.0,0.0,0.0,True,True,1.0,0.049145303666591644,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.75,1.0,0.04992429539561272,2.0,26.0,26.0,26.0,99.0,-0.014392667361748712,68.0
2018-10-23,000996.XSHE,29,False,-0.0037500262,-0.032207563519477844,-0.0037500262,,,,-0.030112896,True,True,1.0,0.10041265934705734,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,130.0,130.0,130.0,,-1.0303752235235764,138.0
2018-10-23,002011.XSHE,30,False,-0.009195394,-0.03765292838215828,-0.009195394,,,,0.06032488,True,True,1.0,0.1012657880783081,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,144.0,144.0,144.0,,-1.199110459772161,148.0
2018-10-23,002021.XSHE,31,False,0.0,-0.028457535430788994,0.0,电力设备,13.0,10.0,-0.0181818,True,True,1.0,0.10000000149011612,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,0.9934640522875817,0.05045517906546593,4.0,117.0,117.0,117.0,17.0,-0.24479666131556468,84.0
2018-10-23,002052.XSHE,32,False,0.04573174,0.017274202778935432,0.04573174,商贸零售,1.0,0.0,-0.049562704,True,True,1.0,0.10067112743854523,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.75,1.0,0.04992429539561272,2.0,39.0,39.0,39.0,99.0,-0.12149927926822672,78.0
2018-10-23,002072.XSHE,33,False,0.08439486,0.05593731999397278,0.08439486,房地产,8.0,6.0,0.014684274,True,True,1.0,0.09982489794492722,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2,1.0,0.05488250404596329,5.0,18.0,18.0,18.0,34.0,1.1563677593501724,18.0
2018-10-23,002084.XSHE,34,False,-0.005102036,-0.03355957195162773,-0.005102036,,,,-0.028205162,True,True,1.0,0.1011236310005188,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,135.0,135.0,135.0,,-1.0722698047029868,142.0
2018-10-23,002089.XSHE,35,False,0.040677927,0.012220392003655434,0.040677927,,,,-0.026058607,True,True,1.0,0.1007462590932846,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,48.0,48.0,48.0,,0.34631128018871976,45.0
2018-10-23,002112.XSHE,36,False,0.099326625,0.0708690881729126,0.099326625,家用电器,4.0,3.0,0.0,True,True,1.0,0.09999999403953552,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2,1.0,0.05505818501114845,2.0,12.0,12.0,12.0,78.0,1.191018663481738,17.0
2018-10-23,002127.XSHE,37,False,0.047756866,0.019299330189824104,0.047756866,建筑材料,3.0,3.0,-0.041436426,True,True,1.0,0.10031840950250626,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.4,1.0,0.04835400730371475,1.0,37.0,37.0,37.0,86.0,0.05724023827396533,64.0
2018-10-23,002188.XSHE,38,False,0.029520266,0.0010627303272485733,0.029520266,计算机,7.0,7.0,0.021505356,True,True,1.0,0.05038764327764511,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.4166666666666667,0.9940476190476191,0.04797316715121269,1.0,62.0,62.0,62.0,40.0,-0.04568169618254003,69.0
2018-10-23,002213.XSHE,39,False,0.048543677,0.020086141303181648,0.048543677,,,,0.048941784,True,True,1.0,0.10076333582401276,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,34.0,34.0,34.0,,0.5900468159244145,30.0
2018-10-23,002230.XSHE,40,False,0.0025509975,-0.02590653859078884,0.0025509975,机械设备,17.0,15.0,-0.012298516,True,True,1.0,0.10009361058473587,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,116.0,116.0,116.0,1.0,0.08171078349614473,62.0
2018-10-23,002260.XSHE,41,False,0.051660467,0.023202931508421898,0.051660467,传媒,9.0,9.0,0.0,True,True,1.0,0.05038764327764511,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.1,1.0,0.04930515214800835,1.0,21.0,21.0,21.0,31.0,0.548594259816984,33.0
2018-10-23,002262.XSHE,42,False,0.022816677,-0.00564085878431797,0.022816677,机械设备,17.0,15.0,0.007692337,True,True,1.0,0.10043288767337799,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,77.0,77.0,77.0,1.0,0.5003584188796878,36.0
2018-10-23,002263.XSHE,43,False,0.042735107,0.014277571812272072,0.042735107,,,,0.008196713,True,True,1.0,0.054054003208875656,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,45.0,45.0,45.0,,0.41005698983364264,40.0
2018-10-23,002271.XSHE,44,False,0.0062160003,-0.022241534665226936,0.0062160003,,,,-0.0046331636,True,True,1.0,0.10000000894069672,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,111.0,111.0,111.0,,-0.7215584775359501,117.0
2018-10-23,002413.XSHE,45,False,0.093457945,0.06500040739774704,0.093457945,,,,-0.044444405,True,True,1.0,0.10082299262285233,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,16.0,16.0,16.0,,1.9818025815895406,5.0
2018-10-23,002437.XSHE,46,False,0.027118618,-0.001338917762041092,0.027118618,农林牧渔,4.0,4.0,-0.03300327,True,True,1.0,0.1007462590932846,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.42857142857142855,0.9722222222222222,0.049756500869989395,1.0,66.0,66.0,66.0,78.0,-0.30065163087436125,91.0
2018-10-23,002456.XSHE,47,False,0.0058351513,-0.022622384130954742,0.0058351513,轻工制造,5.0,5.0,-0.0058012996,True,True,1.0,0.10032102465629578,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.16666666666666666,0.9875,0.049051567912101746,1.0,112.0,112.0,112.0,70.0,-0.671872413512309,114.0
2018-10-23,002473.XSHE,48,False,0.050301813,0.021844277158379555,0.050301813,,,,0.0,True,True,1.0,0.05073991045355797,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,30.0,30.0,30.0,,0.6445260637543133,28.0
2018-10-23,002493.XSHE,49,False,-0.013565833,-0.042023368179798126,-0.013565833,医药生物,7.0,7.0,-0.01964644,False,False,0.0,0.09904146194458008,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.5,0.9857142857142858,0.04759516566991806,1.0,146.0,146.0,146.0,40.0,-0.9357527092456861,131.0
2018-10-23,002494.XSHE,50,False,0.021696184,-0.006761351600289345,0.021696184,基础化工,13.0,11.0,-0.032818455,True,True,1.0,0.09978308528661728,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,1.0,0.051741037517786026,2.0,78.0,78.0,78.0,17.0,0.20340228126279303,52.0
2018-10-23,002500.XSHE,51,False,0.03610105,0.00764351524412632,0.03610105,机械设备,17.0,15.0,-0.043554008,True,True,1.0,0.0992063507437706,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,54.0,54.0,54.0,1.0,0.7747865074165009,24.0
2018-10-23,002507.XSHE,52,False,0.008695694,-0.019761841744184494,0.008695694,银行,0.0,0.0,-0.04761904,True,True,1.0,0.1002277359366417,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,1.0,1.0,0.05186754837632179,0.0,103.0,103.0,103.0,106.0,-0.9550407279160291,132.0
2018-10-23,002526.XSHE,53,False,0.0,-0.028457535430788994,0.0,房地产,8.0,6.0,-0.028301861,True,True,1.0,0.09844556450843811,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2,1.0,0.05488250404596329,5.0,117.0,117.0,117.0,34.0,-0.5870579622603154,111.0
2018-10-23,002552.XSHE,54,False,-0.0050377785,-0.03349531441926956,-0.0050377785,,,,-0.005063286,True,True,1.0,0.050264567136764526,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,134.0,134.0,134.0,,-1.0702786560977602,141.0
2018-10-23,002563.XSHE,55,False,0.0,-0.028457535430788994,0.0,基础化工,13.0,11.0,-0.048664056,False,False,0.0,0.09853245317935944,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.13333333333333333,1.0,0.051741037517786026,2.0,117.0,117.0,117.0,17.0,-0.24479666131556468,84.0
2018-10-23,002575.XSHE,56,False,0.09909915,0.07064161449670792,0.09909915,,,,0.0,True,True,1.0,0.09900988638401031,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,,,,,13.0,13.0,13.0,,2.156606268317514,3.0
2018-10-23,002591.XSHE,57,False,-0.0055045383,-0.03396207466721535,-0.0055045383,石油石化,2.0,2.0,0.10701106,False,False,0.0,0.09657948464155197,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.6,0.9629629629629629,0.05065193027257919,1.0,136.0,136.0,136.0,90.0,-1.1114840778887665,144.0
2018-10-23,002600.XSHE,58,False,0.02554742,-0.002910114824771881,0.02554742,环保,4.0,4.0,-0.035587154,True,True,1.0,0.10040160268545151,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.2,1.0,0.053178124129772186,1.0,71.0,71.0,71.0,78.0,-0.333109359702722,92.0
2018-10-23,002604.XSHE,59,False,0.026845612,-0.001611923798918724,0.026845612,医药生物,7.0,7.0,0.0065359417,True,True,1.0,0.0492958128452301,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.5,0.9857142857142858,0.04759516566991806,1.0,67.0,67.0,67.0,40.0,-0.10093459780356788,77.0
2018-10-23,002607.XSHE,60,False,0.007653054,-0.020804481580853462,0.007653054,机械设备,17.0,15.0,0.01645565,True,True,1.0,0.09957924485206604,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.32,0.9852941176470589,0.049482040107250214,2.0,108.0,108.0,108.0,1.0,0.18710888152452107,54.0
2018-10-23,002633.XSHE,61,False,0.0994624,0.07100486010313034,0.0994624,石油石化,2.0,2.0,0.0,True,True,1.0,0.10059168934822083,ACCELERATION,0.9033333333333333,0.20111111111111102,0.14666666666666667,0.6,0.9629629629629629,0.05065193027257919,1.0,10.0,10.0,10.0,90.0,1.0569188273688181,19.0
